division,edu,female,inc,rural,Polio.a,Polio.b,Polio.c,Polio.d,Polio.e,FCR.a,FCR.b,FCR.c,FCR.d,FCR.e,Durand.a,Durand.b,Durand.c,Durand.d,Durand.e,Curriculum.a,Curriculum.b,Curriculum.c,Curriculum.d,Curriculum.e
1,5,0,2,1,NA,4,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,4,NA,NA,4,NA,NA
1,4,0,2,1,NA,NA,NA,NA,4,NA,4,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,4,NA
1,1,0,1,0,5,NA,NA,NA,NA,5,NA,NA,NA,NA,5,NA,NA,NA,NA,4,NA,NA,NA,NA
1,5,0,2,0,NA,NA,NA,NA,5,NA,NA,3,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,5,NA
1,1,0,1,0,NA,NA,NA,5,NA,NA,NA,3,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,5
1,3,0,1,0,NA,5,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,5,NA,NA,4,NA,NA
1,1,0,1,0,5,NA,NA,NA,NA,3,NA,NA,NA,NA,4,NA,NA,NA,NA,3,NA,NA,NA,NA
1,2,0,1,0,5,NA,NA,NA,NA,4,NA,NA,NA,NA,5,NA,NA,NA,NA,3,NA,NA,NA,NA
1,4,0,1,0,NA,NA,NA,NA,5,NA,3,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,3,NA
1,2,0,1,0,NA,5,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,3
1,2,1,2,0,NA,NA,5,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,4,NA,5,NA,NA,NA
1,4,1,2,1,NA,NA,3,NA,NA,NA,NA,NA,NA,2,NA,4,NA,NA,NA,NA,NA,NA,5,NA
1,3,0,2,1,5,NA,NA,NA,NA,4,NA,NA,NA,NA,4,NA,NA,NA,NA,5,NA,NA,NA,NA
1,1,0,1,0,5,NA,NA,NA,NA,4,NA,NA,NA,NA,5,NA,NA,NA,NA,3,NA,NA,NA,NA
1,3,0,3,1,NA,4,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,3,NA,NA,NA,NA,NA,3,NA
1,5,0,2,1,NA,NA,NA,4,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,4,NA,NA
1,1,1,3,0,4,NA,NA,NA,NA,4,NA,NA,NA,NA,4,NA,NA,NA,NA,5,NA,NA,NA,NA
1,1,1,1,0,5,NA,NA,NA,NA,4,NA,NA,NA,NA,5,NA,NA,NA,NA,5,NA,NA,NA,NA
1,1,1,2,1,1,NA,NA,NA,NA,3,NA,NA,NA,NA,3,NA,NA,NA,NA,5,NA,NA,NA,NA
1,5,0,2,1,NA,NA,NA,NA,4,NA,NA,4,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,3,NA
1,5,0,2,1,5,NA,NA,NA,NA,5,NA,NA,NA,NA,1,NA,NA,NA,NA,5,NA,NA,NA,NA
1,4,0,1,1,4,NA,NA,NA,NA,4,NA,NA,NA,NA,5,NA,NA,NA,NA,4,NA,NA,NA,NA
1,1,0,1,1,NA,NA,NA,5,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,5,NA,4,NA,NA,NA
1,5,0,2,1,5,NA,NA,NA,NA,4,NA,NA,NA,NA,4,NA,NA,NA,NA,5,NA,NA,NA,NA
1,4,0,2,1,NA,NA,NA,NA,5,NA,4,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,4,NA,NA
1,1,0,2,1,4,NA,NA,NA,NA,4,NA,NA,NA,NA,3,NA,NA,NA,NA,5,NA,NA,NA,NA
1,5,1,3,0,NA,NA,4,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,5,NA
1,2,0,1,1,4,NA,NA,NA,NA,3,NA,NA,NA,NA,4,NA,NA,NA,NA,4,NA,NA,NA,NA
1,1,0,2,1,NA,NA,NA,NA,4,NA,NA,NA,3,NA,NA,NA,4,NA,NA,NA,3,NA,NA,NA
1,5,1,3,0,4,NA,NA,NA,NA,4,NA,NA,NA,NA,4,NA,NA,NA,NA,4,NA,NA,NA,NA
1,5,0,3,1,NA,NA,NA,NA,3,NA,NA,NA,3,NA,NA,4,NA,NA,NA,NA,NA,5,NA,NA
1,3,0,2,1,5,NA,NA,NA,NA,4,NA,NA,NA,NA,4,NA,NA,NA,NA,4,NA,NA,NA,NA
1,3,0,2,1,NA,4,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,5
1,4,0,2,1,NA,5,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,4,NA
1,2,1,1,1,4,NA,NA,NA,NA,5,NA,NA,NA,NA,5,NA,NA,NA,NA,5,NA,NA,NA,NA
1,3,0,2,1,5,NA,NA,NA,NA,3,NA,NA,NA,NA,5,NA,NA,NA,NA,4,NA,NA,NA,NA
1,4,0,2,1,NA,NA,NA,NA,4,NA,4,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,4,NA,NA
1,3,1,2,0,NA,4,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,4,NA
1,2,1,2,1,4,NA,NA,NA,NA,3,NA,NA,NA,NA,2,NA,NA,NA,NA,4,NA,NA,NA,NA
1,5,0,3,1,NA,NA,NA,4,NA,NA,NA,NA,NA,5,NA,NA,3,NA,NA,NA,5,NA,NA,NA
1,1,0,2,1,5,NA,NA,NA,NA,5,NA,NA,NA,NA,4,NA,NA,NA,NA,2,NA,NA,NA,NA
1,4,0,3,1,NA,NA,4,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,2,NA,NA,5,NA,NA,NA
1,1,0,3,1,4,NA,NA,NA,NA,4,NA,NA,NA,NA,4,NA,NA,NA,NA,4,NA,NA,NA,NA
1,2,1,3,0,4,NA,NA,NA,NA,4,NA,NA,NA,NA,4,NA,NA,NA,NA,5,NA,NA,NA,NA
1,4,1,2,1,4,NA,NA,NA,NA,2,NA,NA,NA,NA,3,NA,NA,NA,NA,5,NA,NA,NA,NA
1,1,1,1,1,NA,4,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,5
1,1,1,2,1,4,NA,NA,NA,NA,3,NA,NA,NA,NA,4,NA,NA,NA,NA,5,NA,NA,NA,NA
1,4,0,3,1,2,NA,NA,NA,NA,3,NA,NA,NA,NA,5,NA,NA,NA,NA,4,NA,NA,NA,NA
1,3,0,3,1,4,NA,NA,NA,NA,4,NA,NA,NA,NA,4,NA,NA,NA,NA,4,NA,NA,NA,NA
1,3,1,2,0,4,NA,NA,NA,NA,4,NA,NA,NA,NA,4,NA,NA,NA,NA,5,NA,NA,NA,NA
1,5,1,3,0,4,NA,NA,NA,NA,4,NA,NA,NA,NA,4,NA,NA,NA,NA,5,NA,NA,NA,NA
1,4,1,1,0,5,NA,NA,NA,NA,4,NA,NA,NA,NA,4,NA,NA,NA,NA,5,NA,NA,NA,NA
1,5,1,3,0,NA,NA,NA,NA,5,NA,2,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,5,NA,NA
10,5,0,2,0,NA,5,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,3
10,5,1,2,0,5,NA,NA,NA,NA,4,NA,NA,NA,NA,5,NA,NA,NA,NA,1,NA,NA,NA,NA
10,5,1,2,0,5,NA,NA,NA,NA,5,NA,NA,NA,NA,4,NA,NA,NA,NA,2,NA,NA,NA,NA
10,5,0,2,0,4,NA,NA,NA,NA,3,NA,NA,NA,NA,5,NA,NA,NA,NA,3,NA,NA,NA,NA
10,5,0,2,0,NA,5,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,3,NA,NA,NA,NA,NA,3,NA
10,5,0,2,0,4,NA,NA,NA,NA,3,NA,NA,NA,NA,5,NA,NA,NA,NA,3,NA,NA,NA,NA
10,5,1,2,0,4,NA,NA,NA,NA,5,NA,NA,NA,NA,4,NA,NA,NA,NA,3,NA,NA,NA,NA
10,5,1,2,0,NA,NA,NA,4,NA,NA,3,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,3
10,5,1,2,0,4,NA,NA,NA,NA,3,NA,NA,NA,NA,2,NA,NA,NA,NA,3,NA,NA,NA,NA
10,5,1,2,0,NA,NA,NA,NA,5,NA,NA,NA,4,NA,NA,NA,NA,NA,4,NA,NA,3,NA,NA
10,2,1,2,0,NA,NA,4,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,3,NA
10,5,0,3,0,NA,NA,NA,NA,5,NA,NA,NA,4,NA,NA,3,NA,NA,NA,NA,NA,3,NA,NA
10,5,1,2,0,5,NA,NA,NA,NA,3,NA,NA,NA,NA,4,NA,NA,NA,NA,1,NA,NA,NA,NA
10,4,1,1,0,5,NA,NA,NA,NA,3,NA,NA,NA,NA,4,NA,NA,NA,NA,2,NA,NA,NA,NA
10,2,1,2,0,NA,NA,5,NA,NA,NA,NA,NA,NA,4,NA,5,NA,NA,NA,NA,NA,NA,1,NA
10,5,1,2,0,5,NA,NA,NA,NA,3,NA,NA,NA,NA,3,NA,NA,NA,NA,1,NA,NA,NA,NA
10,5,1,2,0,NA,NA,NA,NA,5,NA,4,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,4,NA
10,5,0,2,0,NA,NA,5,NA,NA,NA,NA,NA,NA,4,NA,3,NA,NA,NA,NA,NA,NA,3,NA
10,3,0,2,0,5,NA,NA,NA,NA,4,NA,NA,NA,NA,3,NA,NA,NA,NA,3,NA,NA,NA,NA
10,5,0,2,0,NA,NA,NA,4,NA,NA,NA,NA,NA,3,NA,5,NA,NA,NA,NA,NA,3,NA,NA
10,2,1,2,0,NA,NA,5,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,4,NA,3,NA,NA,NA
10,5,1,2,0,NA,NA,NA,4,NA,NA,NA,5,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,4
10,4,1,1,0,3,NA,NA,NA,NA,4,NA,NA,NA,NA,3,NA,NA,NA,NA,4,NA,NA,NA,NA
10,5,0,2,0,5,NA,NA,NA,NA,4,NA,NA,NA,NA,3,NA,NA,NA,NA,3,NA,NA,NA,NA
10,5,0,3,0,5,NA,NA,NA,NA,4,NA,NA,NA,NA,3,NA,NA,NA,NA,3,NA,NA,NA,NA
10,5,0,2,0,5,NA,NA,NA,NA,4,NA,NA,NA,NA,3,NA,NA,NA,NA,3,NA,NA,NA,NA
10,5,0,2,0,4,NA,NA,NA,NA,3,NA,NA,NA,NA,5,NA,NA,NA,NA,3,NA,NA,NA,NA
10,5,0,2,0,4,NA,NA,NA,NA,3,NA,NA,NA,NA,5,NA,NA,NA,NA,3,NA,NA,NA,NA
10,5,0,2,0,NA,NA,NA,5,NA,NA,3,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,3
10,5,0,2,0,4,NA,NA,NA,NA,3,NA,NA,NA,NA,5,NA,NA,NA,NA,3,NA,NA,NA,NA
10,4,0,1,0,NA,5,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,3,NA
10,5,0,2,0,NA,NA,NA,5,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,3,NA,NA
10,4,1,2,0,4,NA,NA,NA,NA,3,NA,NA,NA,NA,4,NA,NA,NA,NA,1,NA,NA,NA,NA
10,5,1,1,0,5,NA,NA,NA,NA,4,NA,NA,NA,NA,5,NA,NA,NA,NA,1,NA,NA,NA,NA
10,5,1,2,0,5,NA,NA,NA,NA,4,NA,NA,NA,NA,4,NA,NA,NA,NA,1,NA,NA,NA,NA
10,4,0,2,0,4,NA,NA,NA,NA,4,NA,NA,NA,NA,3,NA,NA,NA,NA,2,NA,NA,NA,NA
10,5,1,1,0,5,NA,NA,NA,NA,3,NA,NA,NA,NA,4,NA,NA,NA,NA,2,NA,NA,NA,NA
10,4,1,2,0,NA,NA,NA,4,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,4,NA,3,NA,NA,NA
10,4,1,2,0,5,NA,NA,NA,NA,5,NA,NA,NA,NA,5,NA,NA,NA,NA,5,NA,NA,NA,NA
10,5,1,1,0,NA,5,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1
10,5,1,2,0,5,NA,NA,NA,NA,5,NA,NA,NA,NA,5,NA,NA,NA,NA,1,NA,NA,NA,NA
10,3,1,2,0,NA,NA,NA,5,NA,NA,NA,4,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,1
10,3,1,2,0,NA,5,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,3,NA,NA,5,NA,NA
10,4,0,2,0,3,NA,NA,NA,NA,5,NA,NA,NA,NA,4,NA,NA,NA,NA,4,NA,NA,NA,NA
10,4,1,2,0,NA,NA,NA,4,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,1,NA,NA
10,4,1,3,0,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,5,NA,NA,NA,1,NA,NA,NA
10,4,1,2,0,5,NA,NA,NA,NA,3,NA,NA,NA,NA,5,NA,NA,NA,NA,2,NA,NA,NA,NA
10,5,1,3,0,NA,NA,NA,NA,4,NA,NA,4,NA,NA,NA,NA,NA,4,NA,NA,3,NA,NA,NA
10,5,1,3,0,4,NA,NA,NA,NA,4,NA,NA,NA,NA,4,NA,NA,NA,NA,4,NA,NA,NA,NA
10,5,1,1,0,5,NA,NA,NA,NA,4,NA,NA,NA,NA,4,NA,NA,NA,NA,1,NA,NA,NA,NA
10,4,1,2,0,5,NA,NA,NA,NA,4,NA,NA,NA,NA,4,NA,NA,NA,NA,1,NA,NA,NA,NA
10,5,1,2,0,NA,NA,5,NA,NA,NA,NA,NA,4,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,4
10,5,0,3,0,4,NA,NA,NA,NA,4,NA,NA,NA,NA,3,NA,NA,NA,NA,2,NA,NA,NA,NA
10,4,0,2,0,3,NA,NA,NA,NA,5,NA,NA,NA,NA,4,NA,NA,NA,NA,4,NA,NA,NA,NA
10,5,0,2,0,4,NA,NA,NA,NA,4,NA,NA,NA,NA,3,NA,NA,NA,NA,2,NA,NA,NA,NA
10,4,0,2,0,NA,NA,NA,NA,3,NA,5,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,4,NA,NA
10,5,0,3,0,NA,NA,5,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,3,NA,NA,3,NA,NA,NA
10,5,0,2,0,4,NA,NA,NA,NA,3,NA,NA,NA,NA,4,NA,NA,NA,NA,3,NA,NA,NA,NA
10,5,0,2,0,NA,NA,4,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,4,NA,4,NA,NA,NA
10,5,0,2,0,4,NA,NA,NA,NA,4,NA,NA,NA,NA,3,NA,NA,NA,NA,2,NA,NA,NA,NA
10,4,0,2,0,3,NA,NA,NA,NA,5,NA,NA,NA,NA,4,NA,NA,NA,NA,4,NA,NA,NA,NA
10,4,0,2,0,NA,3,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,4,NA
10,5,1,3,0,NA,4,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,4
10,5,0,2,0,NA,NA,NA,NA,4,NA,4,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,2,NA,NA
10,5,1,2,0,NA,NA,NA,NA,5,NA,NA,3,NA,NA,NA,NA,NA,4,NA,NA,1,NA,NA,NA
10,5,1,2,0,NA,NA,NA,NA,5,NA,NA,NA,4,NA,NA,5,NA,NA,NA,NA,NA,1,NA,NA
10,4,1,2,0,NA,NA,NA,NA,5,NA,NA,NA,5,NA,NA,NA,5,NA,NA,NA,2,NA,NA,NA
10,5,1,3,0,5,NA,NA,NA,NA,5,NA,NA,NA,NA,3,NA,NA,NA,NA,3,NA,NA,NA,NA
10,5,1,3,0,NA,NA,5,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,5,NA,NA,1,NA,NA,NA
10,5,0,3,0,NA,NA,NA,NA,4,NA,NA,3,NA,NA,NA,NA,NA,3,NA,NA,4,NA,NA,NA
10,5,1,2,0,NA,4,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,4
10,4,0,2,0,NA,NA,4,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,3,NA,2,NA,NA,NA
10,5,0,3,0,4,NA,NA,NA,NA,4,NA,NA,NA,NA,3,NA,NA,NA,NA,2,NA,NA,NA,NA
10,5,0,3,0,NA,NA,4,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,2,NA
10,3,1,2,0,4,NA,NA,NA,NA,5,NA,NA,NA,NA,4,NA,NA,NA,NA,4,NA,NA,NA,NA
10,4,1,1,0,5,NA,NA,NA,NA,5,NA,NA,NA,NA,5,NA,NA,NA,NA,1,NA,NA,NA,NA
10,4,1,2,0,4,NA,NA,NA,NA,4,NA,NA,NA,NA,5,NA,NA,NA,NA,4,NA,NA,NA,NA
10,5,1,2,0,NA,NA,NA,4,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,3,NA,3,NA,NA,NA
10,5,0,2,0,5,NA,NA,NA,NA,4,NA,NA,NA,NA,3,NA,NA,NA,NA,3,NA,NA,NA,NA
10,2,1,1,0,NA,5,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,5,NA,NA,NA,2,NA,NA
10,5,1,1,0,5,NA,NA,NA,NA,4,NA,NA,NA,NA,5,NA,NA,NA,NA,3,NA,NA,NA,NA
10,4,1,2,0,NA,NA,NA,NA,5,NA,NA,4,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,3,NA
10,5,0,3,0,NA,NA,NA,NA,5,NA,4,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,2,NA
10,4,1,2,0,4,NA,NA,NA,NA,4,NA,NA,NA,NA,4,NA,NA,NA,NA,4,NA,NA,NA,NA
10,4,1,2,0,NA,NA,NA,NA,4,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,3,NA,NA
10,4,1,1,0,5,NA,NA,NA,NA,3,NA,NA,NA,NA,3,NA,NA,NA,NA,5,NA,NA,NA,NA
10,5,1,3,0,5,NA,NA,NA,NA,4,NA,NA,NA,NA,4,NA,NA,NA,NA,2,NA,NA,NA,NA
10,4,1,3,0,NA,4,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,5,NA,NA,NA,NA,NA,2,NA
10,5,1,3,0,4,NA,NA,NA,NA,4,NA,NA,NA,NA,4,NA,NA,NA,NA,3,NA,NA,NA,NA
10,5,0,2,0,5,NA,NA,NA,NA,4,NA,NA,NA,NA,3,NA,NA,NA,NA,3,NA,NA,NA,NA
10,5,1,3,0,5,NA,NA,NA,NA,3,NA,NA,NA,NA,3,NA,NA,NA,NA,5,NA,NA,NA,NA
10,4,1,1,0,NA,4,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,4,NA
10,4,1,2,0,3,NA,NA,NA,NA,4,NA,NA,NA,NA,5,NA,NA,NA,NA,3,NA,NA,NA,NA
10,2,1,2,0,4,NA,NA,NA,NA,5,NA,NA,NA,NA,3,NA,NA,NA,NA,3,NA,NA,NA,NA
10,5,1,2,0,4,NA,NA,NA,NA,5,NA,NA,NA,NA,4,NA,NA,NA,NA,4,NA,NA,NA,NA
10,5,0,2,0,4,NA,NA,NA,NA,3,NA,NA,NA,NA,4,NA,NA,NA,NA,3,NA,NA,NA,NA
10,5,1,2,0,5,NA,NA,NA,NA,4,NA,NA,NA,NA,4,NA,NA,NA,NA,1,NA,NA,NA,NA
10,5,1,3,0,5,NA,NA,NA,NA,4,NA,NA,NA,NA,3,NA,NA,NA,NA,4,NA,NA,NA,NA
10,5,1,3,0,NA,5,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,5,NA,NA,NA,1,NA,NA
10,5,1,3,0,NA,NA,NA,5,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,2
10,3,1,2,0,4,NA,NA,NA,NA,4,NA,NA,NA,NA,4,NA,NA,NA,NA,3,NA,NA,NA,NA
10,4,1,1,0,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,1
10,3,1,1,0,NA,NA,NA,NA,5,NA,NA,3,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,1,NA
10,5,0,3,0,NA,NA,NA,NA,5,NA,NA,NA,4,NA,NA,NA,3,NA,NA,NA,3,NA,NA,NA
10,5,0,2,0,4,NA,NA,NA,NA,3,NA,NA,NA,NA,4,NA,NA,NA,NA,3,NA,NA,NA,NA
10,5,0,2,0,NA,NA,4,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,3,NA
10,5,0,2,0,4,NA,NA,NA,NA,3,NA,NA,NA,NA,4,NA,NA,NA,NA,3,NA,NA,NA,NA
10,5,1,2,0,NA,NA,NA,NA,5,NA,4,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,1,NA
10,5,0,3,0,4,NA,NA,NA,NA,4,NA,NA,NA,NA,3,NA,NA,NA,NA,2,NA,NA,NA,NA
10,5,0,3,0,NA,NA,3,NA,NA,NA,NA,NA,3,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,1
10,5,0,2,0,NA,5,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,4,NA,NA,NA,3,NA,NA
10,5,0,3,0,4,NA,NA,NA,NA,4,NA,NA,NA,NA,3,NA,NA,NA,NA,2,NA,NA,NA,NA
10,5,0,3,0,NA,NA,NA,NA,5,NA,NA,1,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,1,NA
10,5,0,3,0,5,NA,NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,1,NA,NA,NA,NA
10,5,0,2,0,NA,NA,NA,4,NA,NA,NA,NA,NA,3,NA,NA,3,NA,NA,NA,2,NA,NA,NA
10,5,0,2,0,NA,NA,2,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,2
10,5,0,3,0,4,NA,NA,NA,NA,4,NA,NA,NA,NA,3,NA,NA,NA,NA,2,NA,NA,NA,NA
10,5,0,2,0,4,NA,NA,NA,NA,3,NA,NA,NA,NA,3,NA,NA,NA,NA,2,NA,NA,NA,NA
20,5,0,1,1,2,NA,NA,NA,NA,5,NA,NA,NA,NA,5,NA,NA,NA,NA,5,NA,NA,NA,NA
20,5,0,1,1,5,NA,NA,NA,NA,4,NA,NA,NA,NA,5,NA,NA,NA,NA,5,NA,NA,NA,NA
20,1,0,3,1,5,NA,NA,NA,NA,5,NA,NA,NA,NA,5,NA,NA,NA,NA,5,NA,NA,NA,NA
20,3,0,2,1,NA,NA,5,NA,NA,NA,NA,NA,NA,5,NA,5,NA,NA,NA,NA,NA,NA,5,NA
20,1,0,2,1,NA,NA,NA,5,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,3,NA,2,NA,NA,NA
20,4,1,1,0,NA,NA,NA,5,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,3,NA,NA
20,1,0,2,1,3,NA,NA,NA,NA,4,NA,NA,NA,NA,4,NA,NA,NA,NA,3,NA,NA,NA,NA
20,5,0,2,1,NA,NA,4,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,5,NA,NA,NA
20,3,0,1,1,NA,NA,3,NA,NA,NA,NA,NA,5,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,3
20,4,0,2,1,NA,NA,NA,5,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,5
20,4,0,2,1,NA,NA,NA,NA,5,NA,NA,5,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,5,NA
20,2,1,1,1,5,NA,NA,NA,NA,5,NA,NA,NA,NA,5,NA,NA,NA,NA,3,NA,NA,NA,NA
20,4,0,1,1,NA,NA,5,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,5,NA,NA,NA
20,5,0,3,1,4,NA,NA,NA,NA,2,NA,NA,NA,NA,4,NA,NA,NA,NA,5,NA,NA,NA,NA
20,2,0,2,1,5,NA,NA,NA,NA,5,NA,NA,NA,NA,5,NA,NA,NA,NA,5,NA,NA,NA,NA
20,5,0,1,1,5,NA,NA,NA,NA,5,NA,NA,NA,NA,5,NA,NA,NA,NA,3,NA,NA,NA,NA
20,5,0,1,1,5,NA,NA,NA,NA,5,NA,NA,NA,NA,5,NA,NA,NA,NA,5,NA,NA,NA,NA
20,1,1,1,1,4,NA,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA
20,5,0,2,1,NA,NA,NA,NA,4,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,5,NA
20,1,0,2,1,5,NA,NA,NA,NA,5,NA,NA,NA,NA,5,NA,NA,NA,NA,5,NA,NA,NA,NA
20,5,0,1,1,5,NA,NA,NA,NA,5,NA,NA,NA,NA,5,NA,NA,NA,NA,5,NA,NA,NA,NA
20,1,0,3,1,4,NA,NA,NA,NA,5,NA,NA,NA,NA,5,NA,NA,NA,NA,5,NA,NA,NA,NA
20,1,0,2,1,NA,NA,NA,4,NA,NA,NA,3,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,5
20,5,0,3,1,4,NA,NA,NA,NA,4,NA,NA,NA,NA,3,NA,NA,NA,NA,4,NA,NA,NA,NA
20,1,1,1,1,5,NA,NA,NA,NA,4,NA,NA,NA,NA,4,NA,NA,NA,NA,5,NA,NA,NA,NA
20,4,0,2,1,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,5
20,3,0,2,1,3,NA,NA,NA,NA,3,NA,NA,NA,NA,3,NA,NA,NA,NA,5,NA,NA,NA,NA
20,4,0,2,1,4,NA,NA,NA,NA,4,NA,NA,NA,NA,5,NA,NA,NA,NA,3,NA,NA,NA,NA
20,1,0,2,1,NA,NA,NA,NA,3,NA,3,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,5,NA
20,5,0,2,1,5,NA,NA,NA,NA,5,NA,NA,NA,NA,5,NA,NA,NA,NA,5,NA,NA,NA,NA
20,3,0,2,1,NA,4,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,4
20,5,1,3,0,5,NA,NA,NA,NA,2,NA,NA,NA,NA,3,NA,NA,NA,NA,4,NA,NA,NA,NA
20,4,0,2,1,4,NA,NA,NA,NA,4,NA,NA,NA,NA,5,NA,NA,NA,NA,3,NA,NA,NA,NA
20,1,1,1,0,5,NA,NA,NA,NA,4,NA,NA,NA,NA,3,NA,NA,NA,NA,4,NA,NA,NA,NA
20,5,0,1,1,5,NA,NA,NA,NA,5,NA,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA
20,2,0,2,1,NA,5,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,5,NA,NA,NA,5,NA,NA
20,1,0,2,1,NA,4,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5
20,1,0,2,1,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,4,NA,NA,3,NA,NA
